Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2016,Level 3,EE13,Construction Services,Dollars (millions),H09,Interest and donations,Financial performance,312,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H10,Indirect taxes,Financial performance,119,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H11,Depreciation,Financial performance,461,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,"4,953","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H13,Redundancy and severance,Financial performance,10,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"11,861","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H20,Non-operating expenses,Financial performance,151,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H21,Opening stocks,Financial performance,"2,887","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H22,Closing stocks,Financial performance,"3,378","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H23,Surplus before income tax,Financial performance,"2,076","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H24,Total assets,Financial position,"15,553","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H25,Current assets,Financial position,"9,174","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H26,Fixed tangible assets,Financial position,"4,319","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H27,Additions to fixed assets,Financial position,"1,109","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,593,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H29,Other assets,Financial position,"2,060","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"15,555","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"5,665","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H32,Current liabilities,Financial position,"6,398","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars (millions),H33,Other liabilities,Financial position,"3,492","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars,H34,Total income per employee count,Financial ratios,"247,400","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Dollars,H35,Surplus per employee count,Financial ratios,"26,400","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Percentage,H36,Current ratio,Financial ratios,143,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Percentage,H37,Quick ratio,Financial ratios,91,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Percentage,H39,Return on equity,Financial ratios,37,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Percentage,H40,Return on total assets,Financial ratios,13,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 3,EE13,Construction Services,Percentage,H41,Liabilities structure,Financial ratios,36,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H01,Total income,Financial performance,"19,442","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H04,Sales of goods and services,Financial performance,"19,276","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,88,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,3,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H07,Non-operating income,Financial performance,75,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H08,Total expenditure,Financial performance,"17,857","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H09,Interest and donations,Financial performance,312,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H10,Indirect taxes,Financial performance,119,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H11,Depreciation,Financial performance,461,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,"4,953","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H13,Redundancy and severance,Financial performance,10,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"11,861","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H20,Non-operating expenses,Financial performance,151,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H21,Opening stocks,Financial performance,"2,887","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H22,Closing stocks,Financial performance,"3,378","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H23,Surplus before income tax,Financial performance,"2,076","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H24,Total assets,Financial position,"15,553","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H25,Current assets,Financial position,"9,174","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H26,Fixed tangible assets,Financial position,"4,319","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H27,Additions to fixed assets,Financial position,"1,109","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,593,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H29,Other assets,Financial position,"2,060","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"15,555","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"5,665","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H32,Current liabilities,Financial position,"6,398","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars (millions),H33,Other liabilities,Financial position,"3,492","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars,H34,Total income per employee count,Financial ratios,"247,400","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Dollars,H35,Surplus per employee count,Financial ratios,"26,400","ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Percentage,H36,Current ratio,Financial ratios,143,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Percentage,H37,Quick ratio,Financial ratios,91,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Percentage,H39,Return on equity,Financial ratios,37,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Percentage,H40,Return on total assets,Financial ratios,13,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 4,EE131,Construction Services,Percentage,H41,Liabilities structure,Financial ratios,36,"ANZSIC06 groups E321, E322, E323, E324, and E329"
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H01,Total income,Financial performance,"92,193",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H02,Sales of goods not further processed,Financial performance,"82,493",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H03,Sales of other goods and services,Financial performance,"8,590",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,460,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,11,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H07,Non-operating income,Financial performance,639,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H08,Total expenditure,Financial performance,"88,362",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H09,Interest and donations,Financial performance,493,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H10,Indirect taxes,Financial performance,287,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H11,Depreciation,Financial performance,711,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H12,Salaries and wages paid,Financial performance,"7,084",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H13,Redundancy and severance,Financial performance,41,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,"66,713",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"12,504",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H20,Non-operating expenses,Financial performance,571,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H21,Opening stocks,Financial performance,"10,957",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H22,Closing stocks,Financial performance,"11,329",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H23,Surplus before income tax,Financial performance,"4,202",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H24,Total assets,Financial position,"44,343",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H25,Current assets,Financial position,"30,991",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H26,Fixed tangible assets,Financial position,"5,108",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H27,Additions to fixed assets,Financial position,"1,285",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H28,Disposals of fixed assets,Financial position,374,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H29,Other assets,Financial position,"8,245",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H30,Total equity and liabilities,Financial position,"44,344",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"18,394",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H32,Current liabilities,Financial position,"20,099",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars (millions),H33,Other liabilities,Financial position,"5,851",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars,H34,Total income per employee count,Financial ratios,"864,100",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Dollars,H35,Surplus per employee count,Financial ratios,"39,400",ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Percentage,H36,Current ratio,Financial ratios,154,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Percentage,H37,Quick ratio,Financial ratios,98,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Percentage,H38,Margin on sales of goods for resale,Financial ratios,19,ANZSIC06 division F
2016,Level 1,FF,Wholesale Trade,Percentage,H39,Return on equity,Financial ratios,23,ANZSIC06 division F
